,gene_product,start,strand,cog,gene_name,operon,stop,regulator
USA300HOU_RS13015,prevent-host-death protein,2530497,-,"Cell cycle control, cell division, chromosome partitioning",yefM,"yoeB,yefM",2530749.0,
USA300HOU_RS13025,protein disulfide-isomerase,2531021,-,"Post-translational modification, protein turnover, and chaperones",bdbD,bdbD,2531621.0,
USA300HOU_RS13030,cystatin-like fold lipoprotein,2531639,-,No COG category,USA300HOU_RS13030,bdbD,2531999.0,
USA300HOU_RS13035,methicillin resistance protein,2532253,+,Defense mechanisms,fmhA,fmhA,2533504.0,
USA300HOU_RS13040,arginine ABC transporter ATP-binding protein,2533600,-,Amino acid transport and metabolism,tcyC,"tcyC,tcyB,tcyA",2534332.0,CymR
USA300HOU_RS13045,amino acid ABC transporter permease,2534328,-,Amino acid transport and metabolism,tcyB,"tcyC,tcyB,tcyA",2535048.0,
USA300HOU_RS13050,amino acid ABC transporter substrate-binding protein,2535028,-,Amino acid transport and metabolism,tcyA,"tcyC,tcyB,tcyA",2535808.0,CymR
USA300HOU_RS13055,drug:proton antiporter,2535928,-,Carbohydrate transport and metabolism,USA300HOU_RS13055,,2537332.0,Zur
USA300HOU_RS13060,hypothetical protein,2537297,-,No COG category,USA300HOU_RS13060,,2537441.0,
USA300HOU_RS13065,hypothetical protein,2537541,+,No COG category,USA300HOU_RS13065,,2537646.0,WalR
USA300HOU_RS13070,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase",2537799,-,Carbohydrate transport and metabolism,gpmA,gpmA,2538486.0,
USA300HOU_RS13075,transporter,2538812,-,Inorganic ion transport and metabolism,yeaB,yeaB,2539679.0,
USA300HOU_RS13085,immunoglobulin-binding protein sbi,2540430,+,Cell wall/membrane/envelope biogenesis,spA,spA,2541741.0,"SaeR,WalR"
USA300HOU_RS13095,gamma-hemolysin component A,2542276,+,Cell wall/membrane/envelope biogenesis,hlgB,hlgB,2543206.0,WalR
USA300HOU_RS13100,gamma-hemolysin component C,2543772,+,Cell wall/membrane/envelope biogenesis,hlgB,"hlgB,hlgB",2544720.0,"SaeR,WalR"
USA300HOU_RS13105,gamma-hemolysin component B,2544721,+,Cell wall/membrane/envelope biogenesis,hlgB,"hlgB,hlgB",2545699.0,"SaeR,WalR"
USA300HOU_RS13110,hypothetical protein,2545750,-,Function unknown,USA300HOU_RS13110,"bioW,bioF,bioB,bioA,bioD",2546218.0,BirA
USA300HOU_RS13115,6-carboxyhexanoate--CoA ligase,2546228,-,Coenzyme transport and metabolism,bioW,"bioW,bioF,bioB,bioA,bioD",2546921.0,BirA
USA300HOU_RS13120,8-amino-7-oxononanoate synthase,2546931,-,Coenzyme transport and metabolism,bioF,"bioW,bioF,bioB,bioA,bioD",2548047.0,BirA
USA300HOU_RS13125,biotin synthase,2548024,-,Coenzyme transport and metabolism,bioB,"bioW,bioF,bioB,bioA,bioD",2549032.0,BirA
USA300HOU_RS13130,adenosylmethionine--8-amino-7-oxononanoate aminotransferase BioA,2549033,-,Coenzyme transport and metabolism,bioA,"bioW,bioF,bioB,bioA,bioD",2550392.0,BirA
USA300HOU_RS13135,dethiobiotin synthase,2550369,-,Coenzyme transport and metabolism,bioD,"bioW,bioF,bioB,bioA,bioD",2551056.0,BirA
USA300HOU_RS13150,multidrug ABC transporter ATP-binding protein,2551507,-,Defense mechanisms,USA300HOU_RS13150,,2553241.0,
USA300HOU_RS13155,multidrug ABC transporter permease,2553265,-,Defense mechanisms,USA300HOU_RS13155,,2555029.0,
USA300HOU_RS13165,hypothetical protein,2555656,-,No COG category,USA300HOU_RS13165,,2555764.0,
USA300HOU_RS13170,hypothetical protein,2555897,-,Function unknown,USA300HOU_RS13170,,2556284.0,
USA300HOU_RS13175,glycerate kinase,2556551,+,Carbohydrate transport and metabolism,glxK,glxK,2557694.0,VraS2
USA300HOU_RS13180,membrane protein,2557753,+,No COG category,USA300HOU_RS13180,glxK,2558413.0,"VraR,VraS2"
USA300HOU_RS13185,Bcr/CflA family drug resistance efflux transporter,2558594,+,Carbohydrate transport and metabolism,bcR,bcR,2559806.0,VraS2
USA300HOU_RS13190,AraC family transcriptional regulator,2559928,-,Transcription,USA300HOU_RS13190,,2560402.0,
USA300HOU_RS13195,hypothetical protein,2560514,+,No COG category,USA300HOU_RS13195,,2561171.0,
USA300HOU_RS13200,phosphohydrolase,2561233,-,Function unknown,yjjH,yjjH,2562040.0,
USA300HOU_RS13205,alanine glycine permease,2562325,+,Amino acid transport and metabolism,USA300HOU_RS13205,,2563735.0,
USA300HOU_RS13210,sodium:proton antiporter,2563872,+,Inorganic ion transport and metabolism,USA300HOU_RS13210,,2565951.0,
USA300HOU_RS13220,amino acid permease,2566090,-,Amino acid transport and metabolism,ydaO,ydaO,2567920.0,
USA300HOU_RS13230,protein flp,2568151,+,Defense mechanisms,flP,flP,2569648.0,VraR
USA300HOU_RS13235,epimerase,2569739,-,No COG category,USA300HOU_RS13235,,2570591.0,
USA300HOU_RS13245,2-dehydropantoate 2-reductase,2570912,-,Coenzyme transport and metabolism,panE,panE,2571848.0,
USA300HOU_RS13250,MFS transporter,2572073,-,Inorganic ion transport and metabolism,USA300HOU_RS13250,,2573474.0,CodY
USA300HOU_RS13255,amino acid ABC transporter permease,2573767,-,Amino acid transport and metabolism,opucD,"opucD,opucC,opucB,opucA",2574463.0,CodY
USA300HOU_RS13260,amino acid transporter,2574462,-,Amino acid transport and metabolism,opucC,"opucD,opucC,opucB,opucA",2575404.0,CodY
USA300HOU_RS13265,choline ABC transporter permease,2575420,-,Amino acid transport and metabolism,opucB,"opucD,opucC,opucB,opucA",2576056.0,CodY
USA300HOU_RS13270,glycine/betaine ABC transporter ATP-binding protein,2576052,-,Amino acid transport and metabolism,opucA,"opucD,opucC,opucB,opucA",2577279.0,CodY
USA300HOU_RS13285,hypothetical protein,2577948,-,Function unknown,ydeI,ydeI,2578548.0,
USA300HOU_RS13290,amino acid:proton symporter,2578727,+,Amino acid transport and metabolism,ybeC,ybeC,2580365.0,"CodY,CcpA"
USA300HOU_RS13295,carboxylesterase,2580972,+,Lipid transport and metabolism,pnbA,pnbA,2582325.0,GraS
USA300HOU_RS13300,MFS transporter,2582386,-,Carbohydrate transport and metabolism,sblA,sblA,2583565.0,
USA300HOU_RS13305,iron export ABC transporter permease subunit FetB,2583969,-,Function unknown,ybbM,"ybbM,ybbL",2584746.0,WalR
USA300HOU_RS13310,ABC transporter ATP-binding protein,2584738,-,Function unknown,ybbL,"ybbM,ybbL",2585401.0,WalR
USA300HOU_RS13315,peptidase M28,2585648,-,Amino acid transport and metabolism,ysdC,ysdC,2586725.0,
USA300HOU_RS13320,addiction module protein,2587079,-,Function unknown,USA300HOU_RS13320,,2587346.0,
USA300HOU_RS13325,prevent-host-death protein,2587345,-,"Cell cycle control, cell division, chromosome partitioning",USA300HOU_RS13325,,2587603.0,
USA300HOU_RS13330,hypothetical protein,2587708,-,No COG category,USA300HOU_RS13330,,2587903.0,
USA300HOU_RS13335,hypothetical protein,2587961,+,Function unknown,USA300HOU_RS13335,,2588417.0,
USA300HOU_RS13340,FMN-binding glutamate synthase family protein,2588584,-,Amino acid transport and metabolism,glT,glT,2590162.0,
USA300HOU_RS13345,hypothetical protein,2590356,+,Function unknown,USA300HOU_RS13345,,2591106.0,
USA300HOU_RS13350,MFS transporter,2591329,-,Carbohydrate transport and metabolism,USA300HOU_RS13350,"opp-1F,opp-1D,nikC,opp-1B,nikA",2592523.0,
USA300HOU_RS13355,ABC transporter ATP-binding protein,2592534,-,Amino acid transport and metabolism,opp-1F,"opp-1F,opp-1D,nikC,opp-1B,nikA",2593284.0,
USA300HOU_RS13360,ABC transporter ATP-binding protein,2593276,-,Amino acid transport and metabolism,opp-1D,"opp-1F,opp-1D,nikC,opp-1B,nikA",2594092.0,
USA300HOU_RS13365,nickel ABC transporter permease,2594088,-,Inorganic ion transport and metabolism,nikC,"opp-1F,opp-1D,nikC,opp-1B,nikA",2594958.0,
USA300HOU_RS13370,peptide ABC transporter permease,2594954,-,Inorganic ion transport and metabolism,opp-1B,"opp-1F,opp-1D,nikC,opp-1B,nikA",2595890.0,
USA300HOU_RS13375,"nickel ABC transporter, nickel/metallophore periplasmic binding protein",2595902,-,Amino acid transport and metabolism,nikA,"opp-1F,opp-1D,nikC,opp-1B,nikA",2597501.0,
USA300HOU_RS13380,hypothetical protein,2597643,-,Function unknown,USA300HOU_RS13380,dapF,2598945.0,
USA300HOU_RS13385,hypothetical protein,2598937,-,No COG category,USA300HOU_RS13385,dapF,2599756.0,
USA300HOU_RS13390,diaminopimelate epimerase,2599766,-,Amino acid transport and metabolism,dapF,dapF,2600588.0,
USA300HOU_RS13395,hypothetical protein,2601454,-,No COG category,USA300HOU_RS13395,,2601820.0,
USA300HOU_RS13400,short-chain dehydrogenase,2602082,-,Function unknown,gdH,,2602802.0,CodY
USA300HOU_RS13405,transporter,2603133,+,Inorganic ion transport and metabolism,mtrF,mtrF,2604672.0,CodY
USA300HOU_RS13410,carboxymuconolactone decarboxylase family protein,2604783,-,Function unknown,USA300HOU_RS13410,,2605206.0,"SigB,WalR"
USA300HOU_RS13415,hypothetical protein,2605657,-,Function unknown,USA300HOU_RS13415,,2606077.0,
USA300HOU_RS13420,hypothetical protein,2606094,-,Function unknown,USA300HOU_RS13420,,2606514.0,
USA300HOU_RS13425,hypothetical protein,2606467,+,No COG category,USA300HOU_RS13425,,2606689.0,
USA300HOU_RS13430,hypothetical protein,2606780,-,Function unknown,USA300HOU_RS13430,,2607203.0,
USA300HOU_RS13435,oxidoreductase,2607453,-,Function unknown,USA300HOU_RS13435,,2608149.0,
USA300HOU_RS13440,hypothetical protein,2608437,+,No COG category,USA300HOU_RS13440,,2608719.0,
USA300HOU_RS13445,hypothetical protein,2608654,+,No COG category,USA300HOU_RS13445,,2608840.0,
USA300HOU_RS13450,hypothetical protein,2608978,-,No COG category,USA300HOU_RS13450,,2609170.0,Rex
USA300HOU_RS13455,tandem-type lipoprotein,2609730,-,Function unknown,USA300HOU_RS13455,,2610525.0,
USA300HOU_RS13460,hypothetical protein,2611060,-,No COG category,USA300HOU_RS13460,,2611348.0,
USA300HOU_RS13465,hypothetical protein,2611350,-,No COG category,USA300HOU_RS13465,,2611677.0,
USA300HOU_RS13475,hypothetical protein,2611676,-,No COG category,USA300HOU_RS13475,,2613001.0,
USA300HOU_RS13480,tandem-type lipoprotein,2612997,-,No COG category,USA300HOU_RS13480,,2613782.0,
USA300HOU_RS13485,tandem-type lipoprotein,2613893,-,Function unknown,USA300HOU_RS13485,,2614667.0,
USA300HOU_RS13490,helicase,2614972,-,"Replication, recombination and repair",USA300HOU_RS13490,mutT,2617834.0,
USA300HOU_RS13495,DNA mismatch repair protein MutT,2617835,-,"Replication, recombination and repair",mutT,mutT,2618228.0,
USA300HOU_RS13500,phosphoglucomutase,2618344,+,Carbohydrate transport and metabolism,pgM,pgM,2620153.0,
USA300HOU_RS13505,hypothetical protein,2620436,+,No COG category,USA300HOU_RS13505,,2620703.0,
USA300HOU_RS13510,hypothetical protein,2620846,+,No COG category,USA300HOU_RS13510,,2621155.0,
USA300HOU_RS13515,hypothetical protein,2621262,-,No COG category,USA300HOU_RS13515,,2621496.0,
USA300HOU_RS13520,MFS transporter,2621476,-,Carbohydrate transport and metabolism,USA300HOU_RS13520,,2622670.0,
USA300HOU_RS13535,transcriptional regulator,2626705,-,Transcription,sarA,sarA,2627026.0,WalR
USA300HOU_RS13540,transcriptional regulator,2627386,+,Transcription,sarS,sarS,2628130.0,
USA300HOU_RS13545,UTP--glucose-1-phosphate uridylyltransferase,2628340,-,Cell wall/membrane/envelope biogenesis,galU,galU,2629207.0,
USA300HOU_RS13550,fibronectin-binding protein A,2629386,-,Function unknown,USA300HOU_RS13550,,2632209.0,WalR
USA300HOU_RS13555,fibronectin-binding protein A,2632890,-,Function unknown,fnB,fnB,2635947.0,WalR
USA300HOU_RS13570,gluconate permease,2636415,-,No COG category,gntP,"gntP,gntK,gntR",2637774.0,"GntR,CcpA"
USA300HOU_RS13575,gluconate kinase,2637890,-,Carbohydrate transport and metabolism,gntK,"gntP,gntK,gntR",2639444.0,"GntR,CcpA"
USA300HOU_RS13580,GntR family transcriptional regulator,2639467,-,Transcription,gntR,"gntP,gntK,gntR",2640148.0,"GntR,CcpA"
USA300HOU_RS13585,MerR family transcriptional regulator,2640301,-,Transcription,USA300HOU_RS13585,,2641066.0,"VraR,VraS2"
USA300HOU_RS13590,GTP pyrophosphokinase,2641230,-,Function unknown,ywaC,ywaC,2641923.0,"VraR,VraS2"
USA300HOU_RS13595,hypothetical protein,2642153,-,Function unknown,ydaT,ydaT,2642570.0,VraS2
USA300HOU_RS13600,FUSC family protein,2642708,-,Function unknown,USA300HOU_RS13600,,2644532.0,
USA300HOU_RS13605,MFS transporter,2645009,-,Carbohydrate transport and metabolism,USA300HOU_RS13605,,2646287.0,"CcpA,GraS"
USA300HOU_RS13610,alkaline phosphatase,2646833,+,Function unknown,dedA,dedA,2647445.0,GraS
USA300HOU_RS13620,MFS transporter,2647541,-,Inorganic ion transport and metabolism,yfmO,"yfmO,zitR",2648705.0,
USA300HOU_RS13625,MarR family transcriptional regulator,2648697,-,Transcription,zitR,"yfmO,zitR",2649156.0,
USA300HOU_RS13630,lantibiotic ABC transporter ATP-binding protein,2649589,+,Defense mechanisms,stpC,"stpC,smpC",2650285.0,
USA300HOU_RS13635,ABC transporter permease,2650286,+,Function unknown,smpC,"stpC,smpC",2651057.0,
USA300HOU_RS13640,"fructose 1,6-bisphosphatase",2651429,+,Carbohydrate transport and metabolism,fbP,fbP,2653394.0,CcpA
USA300HOU_RS13645,hypothetical protein,2653406,+,No COG category,USA300HOU_RS13645,,2653619.0,
USA300HOU_RS13650,membrane protein,2653911,+,Function unknown,USA300HOU_RS13650,,2654817.0,
USA300HOU_RS13655,carboxylesterase,2654921,-,Function unknown,yahD,yahD,2655515.0,
USA300HOU_RS13660,glyoxalase,2655536,-,Amino acid transport and metabolism,USA300HOU_RS13660,yahD,2656505.0,
USA300HOU_RS13665,MarR family transcriptional regulator,2656582,-,Transcription,USA300HOU_RS13665,yahD,2657017.0,
USA300HOU_RS13670,N-acetyltransferase,2657243,+,Function unknown,USA300HOU_RS13670,,2657528.0,
USA300HOU_RS13675,glyoxalase,2657698,+,Function unknown,yfiE,yfiE,2658505.0,
USA300HOU_RS13680,NAD(P)H-dependent oxidoreductase,2658624,-,Energy production and conversion,frxA,frxA,2659296.0,Rex
USA300HOU_RS13685,lactate dehydrogenase,2659565,+,Energy production and conversion,ldhD,ldhD,2660558.0,"Rex,WalR"
USA300HOU_RS13690,haloacid dehalogenase,2660806,-,Function unknown,supH,supH,2661607.0,
USA300HOU_RS13695,peptide ABC transporter ATP-binding protein,2661927,+,Inorganic ion transport and metabolism,USA300HOU_RS13695,,2662563.0,
USA300HOU_RS13700,peptide ABC transporter permease,2662568,+,No COG category,USA300HOU_RS13700,,2663300.0,
USA300HOU_RS13705,class A sortase SrtA,2663459,-,Cell wall/membrane/envelope biogenesis,srtA,srtA,2664080.0,
USA300HOU_RS13710,N-acetyltransferase,2664273,+,Cell wall/membrane/envelope biogenesis,yncA,yncA,2664765.0,
USA300HOU_RS13715,hypothetical protein,2665202,-,No COG category,USA300HOU_RS13715,,2665373.0,
USA300HOU_RS13725,"L-serine dehydratase, iron-sulfur-dependent subunit alpha",2665551,-,Amino acid transport and metabolism,sdaA,"sdaA,sdaaB",2666451.0,CcpA
USA300HOU_RS13730,"L-serine dehydratase, iron-sulfur-dependent subunit beta",2666464,-,Amino acid transport and metabolism,sdaaB,"sdaA,sdaaB",2667145.0,CcpA
USA300HOU_RS13735,transcriptional regulator,2667147,-,Carbohydrate transport and metabolism,USA300HOU_RS13735,"sdaA,sdaaB",2668143.0,CcpA
USA300HOU_RS13740,hypothetical protein,2668741,+,No COG category,USA300HOU_RS13740,,2668945.0,WalR
USA300HOU_RS13745,EamA family transporter,2669127,+,No COG category,ydeD,ydeD,2670063.0,
USA300HOU_RS13750,esterase,2670144,-,Lipid transport and metabolism,esT,esT,2671113.0,
USA300HOU_RS13755,thiol reductase thioredoxin,2671245,-,"Post-translational modification, protein turnover, and chaperones",ydfQ,ydfQ,2671590.0,
USA300HOU_RS13760,acyl-CoA thioester hydrolase,2671631,-,Function unknown,USA300HOU_RS13760,ydfQ,2672042.0,
USA300HOU_RS13765,PTS glucoside EIICBA component,2672421,-,Carbohydrate transport and metabolism,glcB,glcB,2674488.0,
USA300HOU_RS13770,pyruvate oxidase,2674788,-,Amino acid transport and metabolism,poxB,"poxB,cidB,cidA",2676528.0,
USA300HOU_RS13775,holin-like protein CidB,2676574,-,Cell wall/membrane/envelope biogenesis,cidB,"poxB,cidB,cidA",2677264.0,
USA300HOU_RS13780,holin-like protein CidA,2677256,-,Function unknown,cidA,"poxB,cidB,cidA",2677652.0,
USA300HOU_RS13785,LysR family transcriptional regulator,2677864,-,Transcription,ywbI,ywbI,2678728.0,
USA300HOU_RS13790,hypothetical protein,2678909,+,No COG category,USA300HOU_RS13790,,2679128.0,
USA300HOU_RS13795,CHAP domain-containing protein,2679516,+,Function unknown,cbpD,cbpD,2679948.0,WalR
USA300HOU_RS13810,hypothetical protein,2680707,-,No COG category,USA300HOU_RS13810,,2680965.0,
USA300HOU_RS13815,"hydroxymethylglutaryl-CoA reductase, degradative",2681543,-,Energy production and conversion,mvaA,mvaA,2682821.0,CcpA
USA300HOU_RS13820,hydroxymethylglutaryl-CoA synthase,2683074,+,Lipid transport and metabolism,mvaS,mvaS,2684241.0,CcpA
USA300HOU_RS13825,methylated-DNA--[protein]-cysteine S-methyltransferase,2684410,-,"Replication, recombination and repair",ogT,ogT,2684932.0,
USA300HOU_RS13830,ATP-dependent Clp protease ATP-binding subunit,2685340,+,"Post-translational modification, protein turnover, and chaperones",clpL,clpL,2687446.0,WalR
USA300HOU_RS13835,hypothetical protein,2687514,-,No COG category,USA300HOU_RS13835,"feoB,feoA",2687685.0,
USA300HOU_RS13840,ferrous iron transporter B,2687697,-,Inorganic ion transport and metabolism,feoB,"feoB,feoA",2689692.0,Fur
USA300HOU_RS13845,ferrous iron transporter A,2689703,-,Inorganic ion transport and metabolism,feoA,"feoB,feoA",2689931.0,Fur
USA300HOU_RS13850,membrane protein,2690146,-,Function unknown,USA300HOU_RS13850,,2692615.0,
USA300HOU_RS13855,TetR family transcriptional regulator,2692780,+,Transcription,USA300HOU_RS13855,,2693329.0,
USA300HOU_RS13860,hypothetical protein,2693405,-,No COG category,USA300HOU_RS13860,,2693573.0,
USA300HOU_RS13865,1-pyrroline-5-carboxylate dehydrogenase,2693684,-,Amino acid transport and metabolism,rocA,rocA,2695229.0,CcpA
USA300HOU_RS13870,maltose O-acetyltransferase,2695418,-,Amino acid transport and metabolism,lacA,lacA,2696018.0,
USA300HOU_RS13875,hypothetical protein,2696256,+,No COG category,USA300HOU_RS13875,,2696448.0,"VraR,VraS2,WalR"
USA300HOU_RS13880,copper-exporting P-type ATPase A,2696687,+,Inorganic ion transport and metabolism,copA,copA,2699096.0,VraS2
USA300HOU_RS13885,copper chaperone CopZ,2699386,+,Inorganic ion transport and metabolism,copZ,copZ,2699593.0,
USA300HOU_RS13890,lactate dehydrogenase,2699682,-,Energy production and conversion,USA300HOU_RS13890,mtnE,2700681.0,CodY
USA300HOU_RS13895,N-succinyldiaminopimelate aminotransferase,2700703,-,Amino acid transport and metabolism,mtnE,mtnE,2701858.0,CodY
USA300HOU_RS13900,dehydrosqualene desaturase,2702284,-,"Secondary metabolites biosynthesis, transport, and catabolism",crtN,"crtN,crtB,crtQ,crtP,crtO",2703793.0,
USA300HOU_RS13905,dehydrosqualene synthase,2703804,-,Lipid transport and metabolism,crtB,"crtN,crtB,crtQ,crtP,crtO",2704668.0,
USA300HOU_RS13910,"4,4'-diaponeurosporenoate glycosyltransferase",2704704,-,Cell wall/membrane/envelope biogenesis,crtQ,"crtN,crtB,crtQ,crtP,crtO",2705832.0,
USA300HOU_RS13915,diapolycopene oxygenase,2705837,-,Energy production and conversion,crtP,"crtN,crtB,crtQ,crtP,crtO",2707331.0,WalR
USA300HOU_RS13920,hypothetical protein,2707323,-,Function unknown,crtO,"crtN,crtB,crtQ,crtP,crtO",2707812.0,WalR
USA300HOU_RS13925,CHAP domain-containing protein,2707986,-,Cell wall/membrane/envelope biogenesis,USA300HOU_RS13925,,2708754.0,WalR
USA300HOU_RS13930,O-acetyltransferase OatA,2709114,-,Lipid transport and metabolism,oatA,oatA,2710926.0,
USA300HOU_RS13935,N-acetyltransferase,2711436,-,Function unknown,USA300HOU_RS13935,,2711925.0,
USA300HOU_RS13940,transglycosylase IsaA,2712200,-,Cell wall/membrane/envelope biogenesis,isaA,isaA,2712902.0,
USA300HOU_RS13945,membrane protein,2713509,-,Function unknown,pfos/R,pfos/R,2714565.0,CodY
USA300HOU_RS13955,TetR family transcriptional regulator,2714974,+,Transcription,USA300HOU_RS13955,,2715544.0,
USA300HOU_RS13965,hypothetical protein,2716461,+,Function unknown,ynzC,ynzC,2716692.0,
USA300HOU_RS13970,glyoxalase,2716841,-,Function unknown,USA300HOU_RS13970,,2717219.0,
USA300HOU_RS13975,hypothetical protein,2717235,-,No COG category,USA300HOU_RS13975,,2718057.0,
USA300HOU_RS13980,hypothetical protein,2718076,-,Function unknown,USA300HOU_RS13980,,2718376.0,
USA300HOU_RS13985,TetR family transcriptional regulator,2718506,+,Transcription,USA300HOU_RS13985,,2719064.0,
USA300HOU_RS13990,short-chain dehydrogenase,2719056,+,Function unknown,USA300HOU_RS13990,,2719761.0,
USA300HOU_RS13995,amidohydrolase,2719858,+,Function unknown,USA300HOU_RS13995,,2720869.0,WalR
USA300HOU_RS14000,alpha/beta hydrolase,2720888,+,Function unknown,USA300HOU_RS14000,,2721719.0,WalR
USA300HOU_RS14005,GTPase,2721865,-,Function unknown,USA300HOU_RS14005,,2722756.0,"Zur,SigB"
USA300HOU_RS14010,transporter,2722853,-,Inorganic ion transport and metabolism,USA300HOU_RS14010,,2724194.0,Zur
USA300HOU_RS14015,hypothetical protein,2724187,-,"Post-translational modification, protein turnover, and chaperones",USA300HOU_RS14015,,2725294.0,Zur
